profile_id,month,hour,input_id,input_type,carrier_id,value,unit,price_id,remark
M10,10,2,solar_resource,renewable_resource,solar_resource,55.839,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,2,waste_heat,recoverable_energy,heat,278.182,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,2,temperature,environment,temperature,20.845,C,,generated from raw weather_data monthly-hourly average
M10,10,3,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,3,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,3,solar_resource,renewable_resource,solar_resource,54.645,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,3,waste_heat,recoverable_energy,heat,296.364,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,3,temperature,environment,temperature,20.651,C,,generated from raw weather_data monthly-hourly average
M10,10,4,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,4,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,4,solar_resource,renewable_resource,solar_resource,53.645,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,4,waste_heat,recoverable_energy,heat,314.545,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,4,temperature,environment,temperature,20.459,C,,generated from raw weather_data monthly-hourly average
M10,10,5,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,5,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,5,solar_resource,renewable_resource,solar_resource,53.032,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,5,waste_heat,recoverable_energy,heat,332.727,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,5,temperature,environment,temperature,20.352,C,,generated from raw weather_data monthly-hourly average
M10,10,6,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,6,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,6,solar_resource,renewable_resource,solar_resource,52.339,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,6,waste_heat,recoverable_energy,heat,350.909,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,6,temperature,environment,temperature,20.196,C,,generated from raw weather_data monthly-hourly average
M10,10,7,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,7,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,7,solar_resource,renewable_resource,solar_resource,64.516,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,7,waste_heat,recoverable_energy,heat,369.091,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,7,temperature,environment,temperature,20.212,C,,generated from raw weather_data monthly-hourly average
M10,10,8,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,8,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,8,solar_resource,renewable_resource,solar_resource,139.452,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,8,waste_heat,recoverable_energy,heat,387.273,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,8,temperature,environment,temperature,21.212,C,,generated from raw weather_data monthly-hourly average
M10,10,9,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,9,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,9,solar_resource,renewable_resource,solar_resource,229.629,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,9,waste_heat,recoverable_energy,heat,405.455,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,9,temperature,environment,temperature,22.612,C,,generated from raw weather_data monthly-hourly average
M10,10,10,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,10,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,10,solar_resource,renewable_resource,solar_resource,333.532,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,10,waste_heat,recoverable_energy,heat,423.636,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,10,temperature,environment,temperature,24.174,C,,generated from raw weather_data monthly-hourly average
M10,10,11,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,11,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,11,solar_resource,renewable_resource,solar_resource,412.177,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,11,waste_heat,recoverable_energy,heat,441.818,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,11,temperature,environment,temperature,25.303,C,,generated from raw weather_data monthly-hourly average
M10,10,12,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,12,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,12,solar_resource,renewable_resource,solar_resource,414.23,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,12,waste_heat,recoverable_energy,heat,460,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,12,temperature,environment,temperature,25.75,C,,generated from raw weather_data monthly-hourly average
M10,10,13,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,13,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,13,solar_resource,renewable_resource,solar_resource,424.871,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,13,waste_heat,recoverable_energy,heat,444.615,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,13,temperature,environment,temperature,26.506,C,,generated from raw weather_data monthly-hourly average
M10,10,14,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,14,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,14,solar_resource,renewable_resource,solar_resource,378.79,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,14,waste_heat,recoverable_energy,heat,429.231,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,14,temperature,environment,temperature,26.474,C,,generated from raw weather_data monthly-hourly average
M10,10,15,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,15,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,15,solar_resource,renewable_resource,solar_resource,374.097,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,15,waste_heat,recoverable_energy,heat,413.846,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,15,temperature,environment,temperature,26.589,C,,generated from raw weather_data monthly-hourly average
M10,10,16,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,16,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,16,solar_resource,renewable_resource,solar_resource,277.919,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,16,waste_heat,recoverable_energy,heat,398.462,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,16,temperature,environment,temperature,26.06,C,,generated from raw weather_data monthly-hourly average
M10,10,17,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,17,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,17,solar_resource,renewable_resource,solar_resource,180.226,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,17,waste_heat,recoverable_energy,heat,383.077,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,17,temperature,environment,temperature,25.327,C,,generated from raw weather_data monthly-hourly average
M10,10,18,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,18,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,18,solar_resource,renewable_resource,solar_resource,96.855,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,18,waste_heat,recoverable_energy,heat,367.692,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,18,temperature,environment,temperature,24.225,C,,generated from raw weather_data monthly-hourly average
M10,10,19,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,19,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,19,solar_resource,renewable_resource,solar_resource,74.258,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,19,waste_heat,recoverable_energy,heat,352.308,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,19,temperature,environment,temperature,23.419,C,,generated from raw weather_data monthly-hourly average
M10,10,20,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,20,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,20,solar_resource,renewable_resource,solar_resource,69.516,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,20,waste_heat,recoverable_energy,heat,336.923,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,20,temperature,environment,temperature,22.839,C,,generated from raw weather_data monthly-hourly average
M10,10,21,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,21,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,21,solar_resource,renewable_resource,solar_resource,65.823,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,21,waste_heat,recoverable_energy,heat,321.538,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,21,temperature,environment,temperature,22.327,C,,generated from raw weather_data monthly-hourly average
M10,10,22,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,22,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,22,solar_resource,renewable_resource,solar_resource,63.113,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,22,waste_heat,recoverable_energy,heat,306.154,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,22,temperature,environment,temperature,21.956,C,,generated from raw weather_data monthly-hourly average
M10,10,23,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,23,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,23,solar_resource,renewable_resource,solar_resource,60.468,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,23,waste_heat,recoverable_energy,heat,290.769,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,23,temperature,environment,temperature,21.547,C,,generated from raw weather_data monthly-hourly average
M10,10,24,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,24,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,24,solar_resource,renewable_resource,solar_resource,57.984,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,24,waste_heat,recoverable_energy,heat,275.385,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,24,temperature,environment,temperature,21.227,C,,generated from raw weather_data monthly-hourly average
M11,11,1,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,1,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,1,solar_resource,renewable_resource,solar_resource,9.267,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,1,waste_heat,recoverable_energy,heat,256.667,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,1,temperature,environment,temperature,11.382,C,,generated from raw weather_data monthly-hourly average
M11,11,2,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,2,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,2,solar_resource,renewable_resource,solar_resource,8.383,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,2,waste_heat,recoverable_energy,heat,274.848,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,2,temperature,environment,temperature,11.076,C,,generated from raw weather_data monthly-hourly average
M11,11,3,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,3,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,3,solar_resource,renewable_resource,solar_resource,7.817,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,3,waste_heat,recoverable_energy,heat,293.03,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,3,temperature,environment,temperature,10.843,C,,generated from raw weather_data monthly-hourly average
M11,11,4,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,4,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,4,solar_resource,renewable_resource,solar_resource,7.033,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,4,waste_heat,recoverable_energy,heat,311.212,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,4,temperature,environment,temperature,10.594,C,,generated from raw weather_data monthly-hourly average
M11,11,5,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,5,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,5,solar_resource,renewable_resource,solar_resource,7.356,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,5,waste_heat,recoverable_energy,heat,329.394,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,5,temperature,environment,temperature,10.486,C,,generated from raw weather_data monthly-hourly average
M11,11,6,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,6,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,6,solar_resource,renewable_resource,solar_resource,7.397,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,6,waste_heat,recoverable_energy,heat,347.576,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,6,temperature,environment,temperature,10.391,C,,generated from raw weather_data monthly-hourly average
M11,11,7,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,7,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,7,solar_resource,renewable_resource,solar_resource,8.707,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,7,waste_heat,recoverable_energy,heat,365.758,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,7,temperature,environment,temperature,10.234,C,,generated from raw weather_data monthly-hourly average
M11,11,8,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,8,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,8,solar_resource,renewable_resource,solar_resource,63.85,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,8,waste_heat,recoverable_energy,heat,383.939,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,8,temperature,environment,temperature,11.087,C,,generated from raw weather_data monthly-hourly average
M11,11,9,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,9,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,9,solar_resource,renewable_resource,solar_resource,184.833,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,9,waste_heat,recoverable_energy,heat,402.121,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,9,temperature,environment,temperature,13.4,C,,generated from raw weather_data monthly-hourly average
M11,11,10,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,10,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,10,solar_resource,renewable_resource,solar_resource,301.15,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,10,waste_heat,recoverable_energy,heat,420.303,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,10,temperature,environment,temperature,15.361,C,,generated from raw weather_data monthly-hourly average
M11,11,11,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,11,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,11,solar_resource,renewable_resource,solar_resource,399.433,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,11,waste_heat,recoverable_energy,heat,438.485,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,11,temperature,environment,temperature,16.989,C,,generated from raw weather_data monthly-hourly average
M11,11,12,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,12,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,12,solar_resource,renewable_resource,solar_resource,431.3,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,12,waste_heat,recoverable_energy,heat,456.667,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,12,temperature,environment,temperature,18.017,C,,generated from raw weather_data monthly-hourly average
M11,11,13,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,13,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,13,solar_resource,renewable_resource,solar_resource,427,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,13,waste_heat,recoverable_energy,heat,441.282,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,13,temperature,environment,temperature,18.562,C,,generated from raw weather_data monthly-hourly average
M11,11,14,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,14,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,14,solar_resource,renewable_resource,solar_resource,388.167,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,14,waste_heat,recoverable_energy,heat,425.897,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,14,temperature,environment,temperature,18.832,C,,generated from raw weather_data monthly-hourly average
M11,11,15,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,15,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,15,solar_resource,renewable_resource,solar_resource,311.083,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,15,waste_heat,recoverable_energy,heat,410.513,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,15,temperature,environment,temperature,18.727,C,,generated from raw weather_data monthly-hourly average
M11,11,16,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,16,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,16,solar_resource,renewable_resource,solar_resource,207.983,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,16,waste_heat,recoverable_energy,heat,395.128,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,16,temperature,environment,temperature,18.082,C,,generated from raw weather_data monthly-hourly average
M11,11,17,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,17,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,17,solar_resource,renewable_resource,solar_resource,89.8,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,17,waste_heat,recoverable_energy,heat,379.744,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,17,temperature,environment,temperature,16.997,C,,generated from raw weather_data monthly-hourly average
M11,11,18,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,18,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,18,solar_resource,renewable_resource,solar_resource,21.5,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,18,waste_heat,recoverable_energy,heat,364.359,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,18,temperature,environment,temperature,15.471,C,,generated from raw weather_data monthly-hourly average
M11,11,19,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,19,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,19,solar_resource,renewable_resource,solar_resource,15.383,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,19,waste_heat,recoverable_energy,heat,348.974,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,19,temperature,environment,temperature,14.138,C,,generated from raw weather_data monthly-hourly average
M11,11,20,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,20,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,20,solar_resource,renewable_resource,solar_resource,12.967,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,20,waste_heat,recoverable_energy,heat,333.59,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,20,temperature,environment,temperature,13.304,C,,generated from raw weather_data monthly-hourly average
M11,11,21,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,21,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,21,solar_resource,renewable_resource,solar_resource,11.467,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,21,waste_heat,recoverable_energy,heat,318.205,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,21,temperature,environment,temperature,12.695,C,,generated from raw weather_data monthly-hourly average
M11,11,22,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,22,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,22,solar_resource,renewable_resource,solar_resource,10.6,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,22,waste_heat,recoverable_energy,heat,302.821,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,22,temperature,environment,temperature,12.271,C,,generated from raw weather_data monthly-hourly average
M11,11,23,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,23,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,23,solar_resource,renewable_resource,solar_resource,10.05,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,23,waste_heat,recoverable_energy,heat,287.436,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,23,temperature,environment,temperature,12.024,C,,generated from raw weather_data monthly-hourly average
M11,11,24,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M11,11,24,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M11,11,24,solar_resource,renewable_resource,solar_resource,9.35,W/m2,,generated from raw weather_data monthly-hourly average
M11,11,24,waste_heat,recoverable_energy,heat,272.051,kW,,synthesized by seasonal/hourly interpolation from template anchors
M11,11,24,temperature,environment,temperature,11.606,C,,generated from raw weather_data monthly-hourly average
M12,12,1,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,1,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,1,solar_resource,renewable_resource,solar_resource,0.673,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,1,waste_heat,recoverable_energy,heat,253.333,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,1,temperature,environment,temperature,8.205,C,,generated from raw weather_data monthly-hourly average
M12,12,2,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,2,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,2,solar_resource,renewable_resource,solar_resource,0.327,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,2,waste_heat,recoverable_energy,heat,271.515,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,2,temperature,environment,temperature,7.73,C,,generated from raw weather_data monthly-hourly average
M12,12,3,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,3,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,3,solar_resource,renewable_resource,solar_resource,0.308,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,3,waste_heat,recoverable_energy,heat,289.697,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,3,temperature,environment,temperature,7.395,C,,generated from raw weather_data monthly-hourly average
M12,12,4,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,4,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,4,solar_resource,renewable_resource,solar_resource,0.288,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,4,waste_heat,recoverable_energy,heat,307.879,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,4,temperature,environment,temperature,7.161,C,,generated from raw weather_data monthly-hourly average
M12,12,5,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,5,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,5,solar_resource,renewable_resource,solar_resource,0.231,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,5,waste_heat,recoverable_energy,heat,326.061,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,5,temperature,environment,temperature,6.848,C,,generated from raw weather_data monthly-hourly average
M12,12,6,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,6,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,6,solar_resource,renewable_resource,solar_resource,0.25,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,6,waste_heat,recoverable_energy,heat,344.242,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,6,temperature,environment,temperature,6.621,C,,generated from raw weather_data monthly-hourly average
M12,12,7,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,7,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,7,solar_resource,renewable_resource,solar_resource,0.212,W/m2,,generated from raw weather_data monthly-hourly average
M12,12,7,waste_heat,recoverable_energy,heat,362.424,kW,,synthesized by seasonal/hourly interpolation from template anchors
M12,12,7,temperature,environment,temperature,6.475,C,,generated from raw weather_data monthly-hourly average
M12,12,8,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M12,12,8,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M12,12,8,solar_resource,renewable_resource,solar_resource,17.885,W/m2,,generated from raw weather_data monthly-hourly average
